;file_name;maleCount;femaleCount;avgMaleAge;avgFemaleAge;nudity;sentiment
4629;4278.jpg;0;0;0.0;0.0;1;0.0
4630;4279.jpg;1;0;46.0;0.0;0;0.5
4631;428.jpg;0;1;0.0;50.0;0;0.0
4632;4280.jpg;3;0;48.66666666666666;0.0;0;-0.25
4633;4281.jpg;0;1;0.0;56.0;0;0.0
4634;4282.jpg;1;1;43.0;48.0;0;0.32746212121212126
4635;4283.jpg;1;0;26.0;0.0;0;-0.1
4636;4284.jpg;2;0;34.5;0.0;0;0.8
4637;4286.jpg;0;0;0.0;0.0;1;0.0
4638;4287.jpg;2;0;84.5;0.0;0;0.0
4639;4288.jpg;1;0;35.0;0.0;1;-0.35
4640;4289.jpg;1;0;40.0;0.0;0;0.5
4641;429.jpg;2;1;43.5;24.0;0;0.0
4642;4290.jpg;1;2;63.0;49.0;0;0.11249999999999999
4643;4291.jpg;1;0;54.0;0.0;0;0.0
4644;4292.jpg;1;0;59.0;0.0;0;0.05
4645;4293.jpg;0;1;0.0;42.0;0;0.1
4646;4294.jpg;1;0;40.0;0.0;0;0.0
4647;4296.jpg;5;0;46.0;0.0;0;-0.1388888888888889
4648;4297.jpg;1;0;50.0;0.0;0;0.10625
4649;4298.jpg;0;1;0.0;26.0;0;0.0
4650;4299.jpg;1;0;53.0;0.0;0;0.0
4651;43.jpg;0;1;0.0;47.0;0;-0.3125
4652;430.jpg;0;0;0.0;0.0;0;-0.02121212121212122
4653;4301.jpg;1;0;31.0;0.0;0;0.0
4654;4302.jpg;1;0;27.0;0.0;0;-0.38518518518518524
4655;4303.jpg;1;0;52.0;0.0;0;0.0
4656;4304.jpg;0;1;0.0;35.0;1;0.39166666666666666
4657;4305.jpg;1;0;41.0;0.0;0;0.5
4658;4306.jpg;0;0;0.0;0.0;0;0.0
4659;4307.jpg;0;0;0.0;0.0;0;0.1388888888888889
4660;431.jpg;1;0;33.0;0.0;0;0.0
4661;4310.jpg;0;0;0.0;0.0;0;-0.16666666666666666
4662;4311.jpg;0;0;0.0;0.0;0;0.1590909090909091
4663;4312.jpg;0;1;0.0;34.0;0;0.0
4664;4313.jpg;1;1;20.0;26.0;0;-0.5625
4665;4314.jpg;1;0;7.0;0.0;0;0.2966666666666667
4666;4315.jpg;1;0;54.0;0.0;0;0.0
4667;4316.jpg;0;0;0.0;0.0;0;0.0
4668;4317.jpg;1;0;27.0;0.0;0;0.06818181818181818
4669;4318.jpg;0;1;0.0;21.0;0;0.35
4670;4319.jpg;0;1;0.0;42.0;1;0.2
4671;432.jpg;1;1;27.0;25.0;0;-0.07142857142857142
4672;4320.jpg;1;0;34.0;0.0;0;0.0
4673;4321.jpg;1;0;42.0;0.0;0;0.0
4674;4322.jpg;1;0;52.0;0.0;0;0.0
4675;4323.jpg;1;0;37.0;0.0;0;-0.21666666666666667
4676;4324.jpg;1;1;23.0;35.0;0;0.0
4677;4325.jpg;0;0;0.0;0.0;0;0.0
4678;4326.jpg;0;0;0.0;0.0;0;0.22
4679;4329.jpg;1;0;24.0;0.0;0;0.0
4680;433.jpg;0;1;0.0;15.0;1;875
4681;4330.jpg;0;1;0.0;34.0;0;0.0
4682;4331.jpg;0;0;0.0;0.0;0;0.0
4683;4332.jpg;0;1;0.0;32.0;0;-0.1
4684;4334.jpg;0;0;0.0;0.0;0;0.13636363636363635
4685;4335.jpg;1;0;55.0;0.0;0;-0.35
4686;4336.jpg;0;0;0.0;0.0;0;0.0
4687;4337.jpg;0;0;0.0;0.0;0;-375
4688;4338.jpg;0;1;0.0;42.0;0;0.0
4689;4339.jpg;0;0;0.0;0.0;0;0.25
4690;434.jpg;1;0;72.0;0.0;0;0.0
4691;4340.jpg;0;2;0.0;50.5;0;0.14285714285714288
4692;4341.jpg;0;0;0.0;0.0;0;0.0
4693;4342.jpg;0;0;0.0;0.0;0;0.29
4694;4343.jpg;1;0;25.0;0.0;0;-0.17857142857142858
4695;4344.jpg;0;0;0.0;0.0;0;0.0
4696;4345.jpg;0;0;0.0;0.0;0;0.0
4697;4346.jpg;0;0;0.0;0.0;1;0.11818181818181818
4698;4347.jpg;0;0;0.0;0.0;0;0.0
4699;4348.jpg;0;0;0.0;0.0;0;-0.25
4700;4349.jpg;1;1;54.0;19.0;0;0.0
4701;435.jpg;0;0;0.0;0.0;0;0.6666666666666666
4702;4350.jpg;0;0;0.0;0.0;0;0.3333333333333333
4703;4351.jpg;1;4;36.0;38.0;0;-0.1
4704;4352.jpg;0;0;0.0;0.0;0;0.0
4705;4353.jpg;0;4;0.0;29.5;0;0.0
4706;4354.jpg;1;0;34.0;0.0;0;0.0
4707;4355.jpg;0;2;0.0;42.5;0;-175
4708;4356.jpg;0;0;0.0;0.0;0;0.0
4709;4358.jpg;0;1;0.0;35.0;1;0.09722222222222222
4710;4359.jpg;1;1;64.0;32.0;0;0.0
4711;4360.jpg;1;0;30.0;0.0;0;0.0
4712;4361.jpg;0;1;0.0;19.0;0;0.0
4713;4362.jpg;0;0;0.0;0.0;0;0.0
4714;4363.jpg;1;0;47.0;0.0;0;1.0
4715;4364.jpg;1;1;47.0;37.0;0;1.850371707708594e-17
4716;4365.jpg;2;2;30.0;32.0;0;-0.07619047619047617
4717;4366.jpg;0;0;0.0;0.0;0;0.0
4718;4367.jpg;0;0;0.0;0.0;0;-0.17500000000000002
4719;4368.jpg;0;0;0.0;0.0;0;-0.17857142857142858
4720;4369.jpg;1;0;48.0;0.0;0;0.0
4721;437.jpg;0;0;0.0;0.0;0;0.3
4722;4370.jpg;0;1;0.0;37.0;1;625
4723;4371.jpg;0;1;0.0;35.0;1;0.0
4724;4372.jpg;1;0;23.0;0.0;0;0.0
4725;4374.jpg;0;0;0.0;0.0;0;0.45833333333333337
4726;4375.jpg;1;0;48.0;0.0;0;0.0
4727;4376.jpg;0;0;0.0;0.0;0;0.12500000000000003
4728;4377.jpg;1;0;23.0;0.0;1;0.14444444444444446
4729;4378.jpg;1;1;34.0;45.0;0;0.06818181818181818
4730;4379.jpg;1;0;25.0;0.0;0;0.0
4731;4380.jpg;0;1;0.0;39.0;0;0.0
4732;4381.jpg;0;0;0.0;0.0;0;0.0
4733;4382.jpg;0;0;0.0;0.0;0;-0.13611111111111113
4734;4383.jpg;1;0;39.0;0.0;0;0.12222222222222222
4735;4384.jpg;0;1;0.0;44.0;0;0.0
4736;4385.jpg;1;0;24.0;0.0;0;0.0
4737;4386.jpg;0;1;0.0;78.0;0;-0.5291666666666667
4738;4388.jpg;1;1;36.0;23.0;0;0.0
4739;4389.jpg;0;0;0.0;0.0;0;0.14583333333333334
4740;439.jpg;1;0;76.0;0.0;0;0.0
4741;4390.jpg;0;0;0.0;0.0;1;0.09999999999999998
4742;4391.jpg;0;0;0.0;0.0;0;-0.5
4743;4392.jpg;0;0;0.0;0.0;0;0.0
4744;4394.jpg;0;2;0.0;38.0;0;1.0
4745;4395.jpg;1;0;32.0;0.0;0;-0.6999999999999998
4746;4396.jpg;2;0;34.5;0.0;0;-0.5
4747;4397.jpg;0;4;0.0;29.0;0;0.0
4748;4398.jpg;0;0;0.0;0.0;0;0.0
4749;4399.jpg;0;0;0.0;0.0;0;0.25
4750;44.jpg;0;0;0.0;0.0;0;0.0
4751;440.jpg;1;0;46.0;0.0;0;0.0
4752;4400.jpg;2;0;61.5;0.0;0;0.0
4753;4402.jpg;1;0;30.0;0.0;0;0.10555555555555556
4754;4403.jpg;0;0;0.0;0.0;0;-125
4755;4404.jpg;3;1;40.0;63.0;1;0.4333333333333333
4756;4405.jpg;0;1;0.0;50.0;0;0.0
4757;4406.jpg;1;0;22.0;0.0;0;0.1
4758;4407.jpg;2;0;54.0;0.0;0;0.0
4759;4409.jpg;0;1;0.0;63.0;0;0.0
4760;441.jpg;0;0;0.0;0.0;0;0.4
4761;4410.jpg;0;1;0.0;31.0;0;0.6
4762;4411.jpg;1;0;29.0;0.0;0;0.16666666666666666
4763;4414.jpg;1;1;68.0;31.0;0;-0.1875
4764;4415.jpg;1;0;38.0;0.0;0;0.0
4765;4416.jpg;1;1;27.0;37.0;0;-0.30000000000000004
4766;4417.jpg;1;0;53.0;0.0;0;1.0
4767;4418.jpg;0;0;0.0;0.0;0;0.0
4768;4419.jpg;0;1;0.0;35.0;0;-0.7142857142857143
4769;442.jpg;0;1;0.0;34.0;0;-0.6
4770;4421.jpg;0;2;0.0;25.0;0;-0.05000000000000002
4771;4422.jpg;0;4;0.0;25.5;0;0.0
4772;4423.jpg;1;0;81.0;0.0;0;0.0
4773;4426.jpg;0;1;0.0;64.0;0;0.3541666666666667
4774;4428.jpg;1;0;69.0;0.0;0;0.25
4775;443.jpg;1;0;56.0;0.0;0;1.0
4776;4430.jpg;0;1;0.0;60.0;0;0.024999999999999994
4777;4431.jpg;1;0;28.0;0.0;0;0.18333333333333335
4778;4432.jpg;0;0;0.0;0.0;0;0.2
4779;4433.jpg;1;0;40.0;0.0;0;0.0
4780;4434.jpg;1;0;26.0;0.0;0;0.5
4781;4435.jpg;3;1;55.333333333333336;31.0;0;-0.04166666666666666
4782;4436.jpg;1;0;63.0;0.0;0;0.8
4783;4438.jpg;0;0;0.0;0.0;0;0.0
4784;4440.jpg;0;3;0.0;38.333333333333336;1;0.0
4785;4441.jpg;0;0;0.0;0.0;0;0.0
4786;4442.jpg;0;1;0.0;29.0;0;0.0
4787;4443.jpg;0;0;0.0;0.0;0;0.0
4788;4444.jpg;0;1;0.0;20.0;0;0.5
4789;4445.jpg;0;1;0.0;40.0;0;0.0
4790;4446.jpg;0;1;0.0;49.0;1;0.0
4791;4447.jpg;0;0;0.0;0.0;0;-0.1
4792;4448.jpg;1;0;42.0;0.0;1;-0.3
4793;4449.jpg;0;0;0.0;0.0;0;0.6
4794;445.jpg;0;0;0.0;0.0;0;0.1593430397727273
4795;4450.jpg;0;0;0.0;0.0;0;0.1875
4796;4451.jpg;0;0;0.0;0.0;0;0.1
4797;4452.jpg;0;0;0.0;0.0;0;0.0
4798;4453.jpg;1;0;28.0;0.0;0;-0.26666666666666666
4799;4454.jpg;0;0;0.0;0.0;0;0.0
4800;4455.jpg;1;0;52.0;0.0;0;0.15000000000000002
4801;4457.jpg;0;0;0.0;0.0;0;0.0
4802;4459.jpg;0;0;0.0;0.0;0;0.0
4803;4460.jpg;0;0;0.0;0.0;0;0.5
4804;4461.jpg;1;0;49.0;0.0;0;1.0
4805;4462.jpg;1;2;72.0;44.0;0;0.0
4806;4463.jpg;0;1;0.0;33.0;0;0.0
4807;4464.jpg;1;0;35.0;0.0;0;-0.009999999999999986
4808;4465.jpg;1;0;45.0;0.0;0;0.5
4809;4466.jpg;0;2;0.0;51.0;0;-0.2
4810;4467.jpg;0;2;0.0;33.0;0;0.14015151515151514
4811;4468.jpg;0;0;0.0;0.0;0;0.0
4812;4469.jpg;0;0;0.0;0.0;0;0.0
4813;4470.jpg;2;0;60.5;0.0;0;0.1875
4814;4471.jpg;0;1;0.0;36.0;0;-0.1
4815;4472.jpg;0;1;0.0;34.0;1;0.25
4816;4473.jpg;1;0;78.0;0.0;0;-0.029999999999999992
4817;4475.jpg;0;0;0.0;0.0;0;0.0
4818;4476.jpg;0;0;0.0;0.0;0;0.8
4819;4477.jpg;0;1;0.0;30.0;0;0.5
4820;4478.jpg;0;0;0.0;0.0;0;0.0
4821;4479.jpg;1;1;60.0;21.0;0;0.0
4822;448.jpg;0;0;0.0;0.0;0;0.0
4823;4480.jpg;0;0;0.0;0.0;0;-625
4824;4481.jpg;1;0;47.0;0.0;0;0.0
4825;4482.jpg;0;0;0.0;0.0;0;0.0
4826;4483.jpg;1;0;34.0;0.0;0;-0.5
4827;4484.jpg;2;0;48.5;0.0;0;-0.07499999999999996
4828;4485.jpg;0;0;0.0;0.0;0;0.2
4829;4486.jpg;0;0;0.0;0.0;0;0.0
4830;4487.jpg;1;0;51.0;0.0;0;0.0
4831;4488.jpg;0;0;0.0;0.0;0;-0.5
4832;4489.jpg;0;0;0.0;0.0;0;0.0
4833;449.jpg;1;0;44.0;0.0;0;-0.06666666666666661
4834;4490.jpg;2;0;21.0;0.0;0;0.0
4835;4491.jpg;2;1;42.0;26.0;0;0.0
4836;4492.jpg;2;0;38.0;0.0;0;0.0
4837;4493.jpg;0;0;0.0;0.0;0;0.0
4838;4494.jpg;1;0;29.0;0.0;0;0.0
4839;4495.jpg;0;1;0.0;27.0;0;-0.16666666666666666
4840;4496.jpg;0;1;0.0;24.0;0;0.0
4841;4497.jpg;1;0;45.0;0.0;0;-0.20833333333333331
4842;4498.jpg;1;1;25.0;43.0;0;-375
4843;4499.jpg;0;2;0.0;37.0;0;-0.2
4844;45.jpg;0;3;0.0;30.33333333333333;1;1.0
4845;450.jpg;0;2;0.0;24.0;1;0.0
4846;4500.jpg;0;1;0.0;24.0;0;125
4847;4503.jpg;0;0;0.0;0.0;0;0.0
4848;4504.jpg;1;0;32.0;0.0;0;0.1
4849;4505.jpg;1;0;29.0;0.0;0;0.3333333333333333
4850;4506.jpg;1;0;51.0;0.0;0;0.0
4851;4508.jpg;0;0;0.0;0.0;0;-0.04375000000000001
4852;4509.jpg;1;0;39.0;0.0;0;-0.05833333333333332
4853;4511.jpg;0;0;0.0;0.0;0;0.0
4854;4512.jpg;0;1;0.0;34.0;0;0.0
4855;4513.jpg;1;0;69.0;0.0;0;-0.4472222222222222
4856;4514.jpg;1;0;44.0;0.0;0;-0.25
4857;4515.jpg;1;1;72.0;27.0;0;0.2
4858;4516.jpg;1;0;58.0;0.0;0;0.2833333333333333
4859;4517.jpg;0;0;0.0;0.0;0;0.0
4860;4518.jpg;0;0;0.0;0.0;0;0.6
4861;4519.jpg;0;1;0.0;32.0;1;0.0
4862;4520.jpg;1;0;75.0;0.0;0;0.0
4863;4521.jpg;1;0;27.0;0.0;0;0.0
4864;4522.jpg;0;1;0.0;31.0;0;0.0
4865;4523.jpg;0;5;0.0;43.0;0;0.15000000000000002
4866;4524.jpg;0;0;0.0;0.0;0;0.0
4867;4525.jpg;0;0;0.0;0.0;0;0.0625
4868;4526.jpg;1;0;59.0;0.0;0;0.0
4869;4527.jpg;0;1;0.0;22.0;0;0.7
4870;4528.jpg;5;0;35.0;0.0;0;0.0
4871;4529.jpg;0;0;0.0;0.0;0;0.0
4872;4530.jpg;0;0;0.0;0.0;0;0.0
4873;4531.jpg;0;0;0.0;0.0;0;5.551115123125783e-17
4874;4532.jpg;0;0;0.0;0.0;0;0.1
4875;4533.jpg;0;1;0.0;41.0;1;0.0
4876;4534.jpg;1;0;22.0;0.0;0;0.5
4877;4536.jpg;0;1;0.0;62.0;0;-0.17083333333333334
4878;4537.jpg;1;0;26.0;0.0;0;0.35
4879;4538.jpg;0;0;0.0;0.0;1;0.033333333333333326
4880;4539.jpg;0;0;0.0;0.0;0;-0.029166666666666667
4881;454.jpg;0;0;0.0;0.0;0;0.25
4882;4541.jpg;0;0;0.0;0.0;0;0.0
4883;4542.jpg;0;1;0.0;45.0;0;125
4884;4544.jpg;0;1;0.0;27.0;0;0.0
4885;4546.jpg;0;2;0.0;23.0;0;0.061111111111111116
4886;4547.jpg;0;0;0.0;0.0;0;0.0
4887;4548.jpg;0;0;0.0;0.0;0;0.25
4888;4549.jpg;0;0;0.0;0.0;0;0.5
4889;4550.jpg;0;0;0.0;0.0;0;-0.259375
4890;4552.jpg;1;0;24.0;0.0;0;0.0
4891;4553.jpg;1;0;25.0;0.0;0;0.0
4892;4555.jpg;1;0;50.0;0.0;0;0.0
4893;4556.jpg;1;0;43.0;0.0;0;0.0
4894;4557.jpg;1;0;26.0;0.0;1;0.0
4895;4559.jpg;0;1;0.0;34.0;0;-0.13333333333333333
4896;4560.jpg;0;0;0.0;0.0;0;0.48611111111111116
4897;4561.jpg;0;0;0.0;0.0;0;-0.38055555555555554
4898;4562.jpg;0;1;0.0;28.0;1;0.0
4899;4563.jpg;0;0;0.0;0.0;0;0.16314174107142856
4900;4564.jpg;0;0;0.0;0.0;0;-0.3125
4901;4565.jpg;1;0;35.0;0.0;0;0.0
4902;4566.jpg;0;0;0.0;0.0;0;0.0
4903;4567.jpg;0;1;0.0;62.0;0;0.5
4904;4568.jpg;1;0;47.0;0.0;0;0.0
4905;457.jpg;0;1;0.0;27.0;0;0.4
4906;4570.jpg;1;1;37.0;52.0;0;0.0
4907;4571.jpg;1;0;34.0;0.0;0;0.6
4908;4572.jpg;0;0;0.0;0.0;0;0.0
4909;4573.jpg;0;2;0.0;20.5;0;0.5
4910;4574.jpg;0;1;0.0;27.0;0;0.033333333333333326
4911;4575.jpg;0;1;0.0;19.0;0;0.0
4912;4576.jpg;1;0;21.0;0.0;0;0.0
4913;4577.jpg;0;3;0.0;32.333333333333336;0;0.18409090909090908
4914;4578.jpg;1;4;73.0;53.75;0;0.3
4915;4579.jpg;1;2;16.0;51.5;0;0.0
4916;458.jpg;0;1;0.0;38.0;0;0.5444444444444444
4917;4581.jpg;0;0;0.0;0.0;0;0.0
4918;4582.jpg;1;0;60.0;0.0;0;0.0
4919;4583.jpg;1;4;20.0;24.25;0;0.0
4920;4584.jpg;2;0;40.0;0.0;0;0.25
4921;4586.jpg;0;0;0.0;0.0;0;0.1
4922;4588.jpg;0;1;0.0;30.0;0;0.2
4923;4589.jpg;0;1;0.0;51.0;0;0.0
4924;4590.jpg;1;0;27.0;0.0;0;0.0
4925;4591.jpg;0;0;0.0;0.0;0;0.0
4926;4592.jpg;0;1;0.0;55.0;0;0.0
4927;4593.jpg;0;0;0.0;0.0;0;0.3
4928;4594.jpg;0;0;0.0;0.0;0;0.0
4929;4595.jpg;0;0;0.0;0.0;0;0.14166666666666666
4930;4596.jpg;0;1;0.0;25.0;0;0.25
4931;4597.jpg;0;0;0.0;0.0;0;0.8
4932;4598.jpg;0;0;0.0;0.0;0;-0.045997807017543864
4933;4599.jpg;0;0;0.0;0.0;0;0.13636363636363635
4934;460.jpg;3;0;44.333333333333336;0.0;0;0.35000000000000003
4935;4602.jpg;0;0;0.0;0.0;0;0.0
4936;4603.jpg;0;1;0.0;25.0;0;0.5
4937;4604.jpg;1;0;28.0;0.0;0;0.0
4938;4605.jpg;0;2;0.0;30.0;0;0.0
4939;4606.jpg;0;1;0.0;37.0;0;0.5
4940;4607.jpg;2;0;42.0;0.0;0;0.0
4941;4609.jpg;1;0;35.0;0.0;0;-0.1
4942;461.jpg;0;1;0.0;25.0;0;0.0
4943;4610.jpg;1;1;34.0;26.0;0;0.0
4944;4611.jpg;0;1;0.0;40.0;1;0.0
4945;4612.jpg;2;1;27.0;27.0;0;-0.11106060606060608
4946;4614.jpg;0;0;0.0;0.0;0;0.39999999999999997
4947;4615.jpg;5;0;60.2;0.0;0;-0.65625
4948;4616.jpg;0;0;0.0;0.0;0;375
4949;4617.jpg;0;0;0.0;0.0;1;0.0
4950;4618.jpg;1;0;38.0;0.0;0;0.0
4951;4619.jpg;0;0;0.0;0.0;0;0.0
4952;462.jpg;0;0;0.0;0.0;0;0.2
4953;4620.jpg;0;1;0.0;32.0;0;0.1875
4954;4621.jpg;0;0;0.0;0.0;0;0.0
4955;4622.jpg;0;1;0.0;25.0;0;0.0
4956;4623.jpg;2;3;55.0;58.0;0;0.0
4957;4624.jpg;1;0;19.0;0.0;1;0.0
4958;4626.jpg;1;0;31.0;0.0;0;325
4959;4627.jpg;1;0;42.0;0.0;0;0.0
4960;4628.jpg;0;0;0.0;0.0;0;-0.1
4961;4629.jpg;1;0;42.0;0.0;0;-525
4962;463.jpg;0;0;0.0;0.0;0;0.0
4963;4630.jpg;0;0;0.0;0.0;0;0.0
4964;4631.jpg;1;0;54.0;0.0;0;-0.146875
4965;4632.jpg;0;0;0.0;0.0;0;475
4966;4633.jpg;1;1;26.0;27.0;0;0.0
4967;4634.jpg;0;0;0.0;0.0;0;0.0
4968;4635.jpg;0;1;0.0;22.0;0;0.0
4969;4636.jpg;0;0;0.0;0.0;0;0.0
4970;4637.jpg;0;0;0.0;0.0;0;0.0
4971;4638.jpg;1;0;65.0;0.0;0;125
4972;4639.jpg;1;0;64.0;0.0;0;0.2
4973;464.jpg;0;0;0.0;0.0;0;0.0
4974;4640.jpg;0;2;0.0;40.0;0;0.033333333333333326
4975;4642.jpg;0;1;0.0;26.0;0;0.0
4976;4643.jpg;0;0;0.0;0.0;0;0.0
4977;4645.jpg;2;1;34.5;41.0;0;0.0
4978;4646.jpg;0;3;0.0;37.0;0;0.0
4979;4647.jpg;0;0;0.0;0.0;0;0.0
4980;4648.jpg;1;1;69.0;33.0;0;0.0
4981;4649.jpg;1;1;23.0;77.0;0;0.29999999999999993
4982;465.jpg;1;0;57.0;0.0;0;0.0
4983;4651.jpg;0;1;0.0;59.0;0;-0.7999999999999999
4984;4652.jpg;1;0;45.0;0.0;0;0.05
4985;4655.jpg;0;0;0.0;0.0;0;-0.6999999999999998
4986;4656.jpg;1;0;26.0;0.0;1;-0.05000000000000002
4987;4657.jpg;1;0;37.0;0.0;0;-0.40625
4988;4658.jpg;0;1;0.0;37.0;0;-0.8
4989;4659.jpg;1;1;44.0;25.0;0;0.0
4990;466.jpg;0;1;0.0;46.0;0;-0.15555555555555559
4991;4660.jpg;1;0;42.0;0.0;0;0.0
4992;4661.jpg;0;1;0.0;28.0;0;0.3
4993;4662.jpg;5;0;37.6;0.0;0;0.11111111111111112
4994;4665.jpg;0;0;0.0;0.0;0;0.18645833333333336
4995;4666.jpg;1;0;70.0;0.0;0;-0.3
4996;4667.jpg;0;0;0.0;0.0;0;-0.08333333333333333
4997;4669.jpg;0;0;0.0;0.0;0;-0.06666666666666667
4998;467.jpg;0;0;0.0;0.0;1;0.25
4999;4670.jpg;1;0;50.0;0.0;0;0.2
5000;4671.jpg;1;1;33.0;25.0;0;0.0
5001;4673.jpg;0;1;0.0;40.0;0;0.0
5002;4674.jpg;0;0;0.0;0.0;0;0.0
5003;4675.jpg;0;1;0.0;34.0;0;-0.4
5004;4678.jpg;0;0;0.0;0.0;0;0.0
5005;4679.jpg;1;0;63.0;0.0;0;0.0
5006;468.jpg;0;0;0.0;0.0;0;0.0
5007;4680.jpg;0;0;0.0;0.0;0;-0.09999999999999998
5008;4681.jpg;0;0;0.0;0.0;0;0.6
5009;4682.jpg;0;0;0.0;0.0;0;0.4
5010;4683.jpg;0;1;0.0;26.0;0;0.0
5011;4685.jpg;1;1;41.0;47.0;0;0.0
5012;4686.jpg;1;0;72.0;0.0;0;-125
5013;4687.jpg;0;0;0.0;0.0;1;-0.4
5014;4688.jpg;0;1;0.0;23.0;0;0.0
5015;4689.jpg;1;0;62.0;0.0;0;0.4166666666666667
5016;469.jpg;1;0;46.0;0.0;0;-0.2
5017;4690.jpg;0;0;0.0;0.0;0;0.0
5018;4691.jpg;0;0;0.0;0.0;0;0.65
5019;4692.jpg;3;0;49.66666666666666;0.0;0;0.0
5020;4693.jpg;0;0;0.0;0.0;0;0.0
5021;4694.jpg;0;0;0.0;0.0;0;0.39999999999999997
5022;4696.jpg;0;1;0.0;39.0;0;0.0
5023;4697.jpg;2;0;32.0;0.0;0;0.2
5024;4698.jpg;2;0;32.0;0.0;0;0.0
5025;4699.jpg;0;0;0.0;0.0;0;0.3666666666666667
5026;47.jpg;0;1;0.0;23.0;0;0.0
5027;470.jpg;0;0;0.0;0.0;1;0.35
5028;4700.jpg;0;1;0.0;44.0;0;0.0
5029;4701.jpg;0;1;0.0;24.0;0;0.35
5030;4702.jpg;0;1;0.0;34.0;1;0.0
5031;4703.jpg;0;0;0.0;0.0;1;1.0
5032;4705.jpg;0;0;0.0;0.0;0;0.6065340909090909
5033;4706.jpg;0;0;0.0;0.0;0;0.1
5034;4707.jpg;0;0;0.0;0.0;0;0.0
5035;4709.jpg;0;1;0.0;39.0;1;175
5036;471.jpg;1;1;45.0;31.0;1;-0.45
5037;4711.jpg;1;3;47.0;47.333333333333336;0;0.04
5038;4712.jpg;0;0;0.0;0.0;0;0.0
5039;4713.jpg;0;0;0.0;0.0;0;0.3666666666666667
5040;4715.jpg;0;1;0.0;35.0;0;0.284375
5041;4716.jpg;1;0;83.0;0.0;0;-0.16666666666666666
5042;4717.jpg;0;0;0.0;0.0;0;0.0
5043;4718.jpg;1;0;26.0;0.0;0;0.0
5044;4719.jpg;0;1;0.0;30.0;0;0.0
5045;472.jpg;1;0;32.0;0.0;0;0.0
5046;4720.jpg;0;1;0.0;35.0;0;0.0
5047;4721.jpg;0;3;0.0;46.0;0;0.0
5048;4722.jpg;0;1;0.0;23.0;0;-0.07142857142857142
5049;4723.jpg;0;0;0.0;0.0;0;-0.6999999999999998
5050;4724.jpg;0;0;0.0;0.0;0;0.0
5051;4726.jpg;1;1;39.0;59.0;0;0.1
5052;4727.jpg;0;1;0.0;25.0;0;0.0
5053;4731.jpg;1;1;29.0;34.0;0;-25
5054;4732.jpg;3;0;43.0;0.0;0;-0.024999999999999984
5055;4733.jpg;0;0;0.0;0.0;0;-45
5056;4734.jpg;1;0;34.0;0.0;0;0.0
5057;4737.jpg;1;0;38.0;0.0;0;0.0
5058;4738.jpg;1;3;26.0;35.666666666666664;0;0.0
5059;474.jpg;0;2;0.0;44.0;1;0.4
5060;4740.jpg;0;0;0.0;0.0;0;75
5061;4741.jpg;3;0;31.0;0.0;0;0.0
5062;4742.jpg;1;0;37.0;0.0;0;0.25
5063;4743.jpg;0;2;0.0;26.0;0;0.0
5064;4744.jpg;1;0;47.0;0.0;0;0.0
5065;4745.jpg;1;0;25.0;0.0;0;0.0
5066;4746.jpg;1;0;24.0;0.0;1;0.0
5067;4747.jpg;0;0;0.0;0.0;0;175
5068;4749.jpg;0;0;0.0;0.0;0;0.0
5069;475.jpg;0;0;0.0;0.0;0;0.0
5070;4750.jpg;1;0;31.0;0.0;0;0.0
5071;4751.jpg;0;0;0.0;0.0;0;-0.6
5072;4752.jpg;0;1;0.0;34.0;0;0.0
5073;4753.jpg;1;0;35.0;0.0;0;0.41666666666666663
5074;4754.jpg;0;2;0.0;43.5;0;0.3666666666666667
5075;4755.jpg;0;4;0.0;54.5;0;125
5076;4757.jpg;1;0;22.0;0.0;1;0.30000000000000004
5077;4758.jpg;2;0;37.0;0.0;0;0.0
5078;4759.jpg;0;0;0.0;0.0;0;0.2
5079;476.jpg;2;0;29.5;0.0;0;0.2857142857142857
5080;4760.jpg;1;1;35.0;28.0;0;0.17
5081;4761.jpg;0;0;0.0;0.0;0;0.3666666666666667
5082;4762.jpg;0;1;0.0;36.0;0;0.09285714285714285
5083;4763.jpg;1;0;37.0;0.0;0;0.0
5084;4764.jpg;0;1;0.0;41.0;0;0.2
5085;4765.jpg;0;0;0.0;0.0;0;0.0
5086;4766.jpg;1;0;50.0;0.0;0;0.5
5087;4767.jpg;0;1;0.0;29.0;1;1.0
5088;477.jpg;0;0;0.0;0.0;0;0.0
5089;4770.jpg;2;1;41.5;27.0;0;0.0
5090;4771.jpg;0;1;0.0;26.0;0;-0.2
5091;4772.jpg;1;0;21.0;0.0;0;0.0
5092;4773.jpg;1;0;52.0;0.0;0;0.0
5093;4774.jpg;0;0;0.0;0.0;0;0.0011904761904761901
5094;4775.jpg;0;0;0.0;0.0;0;0.12727272727272726
5095;4776.jpg;0;1;0.0;21.0;1;-0.05
5096;4777.jpg;2;0;24.0;0.0;0;175
5097;4778.jpg;1;0;40.0;0.0;0;0.06818181818181818
5098;4779.jpg;1;2;34.0;27.0;0;125
5099;478.jpg;0;0;0.0;0.0;0;-0.26666666666666666
5100;4780.jpg;0;0;0.0;0.0;0;0.06875000000000002
5101;4781.jpg;0;0;0.0;0.0;0;0.0
5102;4782.jpg;0;1;0.0;58.0;0;-0.4
5103;4783.jpg;0;2;0.0;25.0;0;-0.5
5104;4784.jpg;0;0;0.0;0.0;0;0.0
